"entity_type","name","alt_names","slug","category","subcategory","short_description","long_description","key_facts","real_world_basis","first_shown_in","first_shown_date","confirmed_status","source_tier","source_url","source_date","confidence","official_image_exists","related_entities","search_terms","notes"
"business","Cerveza Barracho","","cerveza-barracho","alcohol","alcohol","Cerveza Barracho is a alcohol listed for GTA 6 on the GTA Fandom wiki.","Cerveza Barracho appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a alcohol. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: alcohol;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Cerveza_Barracho","2026-09-13","LOW","NO","","gta 6 cerveza barracho;cerveza barracho gta 6;gta 6 alcohol","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Cerveza Lavazas","","cerveza-lavazas","alcohol","alcohol","Cerveza Lavazas is a alcohol listed for GTA 6 on the GTA Fandom wiki.","Cerveza Lavazas appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a alcohol. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: alcohol;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Lavazas","2026-09-13","LOW","NO","","gta 6 cerveza lavazas;cerveza lavazas gta 6;gta 6 alcohol","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Chacey's","","chaceys","","","Chacey's are businesses listed for GTA 6 on the GTA Fandom wiki.","Chacey's appear on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Chacey's","2026-09-13","LOW","NO","","gta 6 chacey's;chacey's gta 6","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Chepalle","","chepalle","vehicleparts","vehicleparts","Chepalle is a vehicleparts listed for GTA 6 on the GTA Fandom wiki.","Chepalle appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicleparts. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicleparts;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Chepalle","2026-09-13","LOW","NO","","gta 6 chepalle;chepalle gta 6;gta 6 vehicleparts","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Cherenkov Vodka","","cherenkov-vodka","alcohol","alcohol","Cherenkov Vodka is a alcohol listed for GTA 6 on the GTA Fandom wiki.","Cherenkov Vodka appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a alcohol. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: alcohol;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Cherenkov_Vodka","2026-09-13","LOW","NO","","gta 6 cherenkov vodka;cherenkov vodka gta 6;gta 6 alcohol","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Classique","","classique","vehicles","vehicles","Classique is a vehicles listed for GTA 6 on the GTA Fandom wiki.","Classique appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Classique","2026-09-13","LOW","NO","","gta 6 classique;classique gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Conglomerated National Television","","conglomerated-national-television","entertainment","entertainment","Conglomerated National Television is a entertainment listed for GTA 6 on the GTA Fandom wiki.","Conglomerated National Television appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a entertainment. The wiki lists it across 4 places in the series: Liberty City, Liberty, Los Santos, San Andreas (See more). None of those entries name a GTA 6 location, so the GTA 6 listing rests on the wiki alone. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: entertainment;Listed locations: Liberty City, Liberty, Los Santos, San Andreas (See more);Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Conglomerated_National_Television","2026-09-13","LOW","NO","","gta 6 conglomerated national television;conglomerated national television gta 6;gta 6 entertainment","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Crest Kayaks","","crest-kayaks","vehicles","vehicles","Crest Kayaks are vehicless listed for GTA 6 on the GTA Fandom wiki.","Crest Kayaks appear on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Crest_Kayaks","2026-09-13","LOW","NO","","gta 6 crest kayaks;crest kayaks gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Crowex","","crowex","Watch manufacturing","Watch manufacturing","Crowex is a Watch manufacturing listed for GTA 6 on the GTA Fandom wiki.","Crowex appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a Watch manufacturing. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: Watch manufacturing;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Crowex","2026-09-13","LOW","NO","","gta 6 crowex;crowex gta 6;gta 6 Watch manufacturing","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Daewang","","daewang","electronics","electronics","Daewang is a electronics listed for GTA 6 on the GTA Fandom wiki.","Daewang appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a electronics. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: electronics;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Daewang","2026-09-13","LOW","NO","","gta 6 daewang;daewang gta 6;gta 6 electronics","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Declasse","","declasse","vehicles","vehicles","Declasse is a vehicles listed for GTA 6 on the GTA Fandom wiki.","Declasse appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Declasse","2026-09-13","LOW","NO","","gta 6 declasse;declasse gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Demonoil","","demonoil","vehicleproducts","vehicleproducts","Demonoil is a vehicleproducts listed for GTA 6 on the GTA Fandom wiki.","Demonoil appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicleproducts. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicleproducts;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Demonoil","2026-09-13","LOW","NO","","gta 6 demonoil;demonoil gta 6;gta 6 vehicleproducts","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Dignity","","dignity","alcohol","alcohol","Dignity is a alcohol listed for GTA 6 on the GTA Fandom wiki.","Dignity appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a alcohol. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: alcohol;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Dignity_(brand)","2026-09-13","LOW","NO","","gta 6 dignity;dignity gta 6;gta 6 alcohol","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Dreich","","dreich","alcohol","alcohol","Dreich is a alcohol listed for GTA 6 on the GTA Fandom wiki.","Dreich appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a alcohol. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: alcohol;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Dreich","2026-09-13","LOW","NO","","gta 6 dreich;dreich gta 6;gta 6 alcohol","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Dreyfuss Productions","","dreyfuss-productions","entertainment","entertainment","Dreyfuss Productions are entertainments listed for GTA 6 on the GTA Fandom wiki.","Dreyfuss Productions appear on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a entertainment. The wiki lists it across 2 places in the series: Los Santos, San Andreas. None of those entries name a GTA 6 location, so the GTA 6 listing rests on the wiki alone. The wiki marks its story status as defunct. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: entertainment;Listed locations: Los Santos, San Andreas;Story status: defunct;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Dreyfuss_Productions","2026-09-13","LOW","NO","","gta 6 dreyfuss productions;dreyfuss productions gta 6;gta 6 entertainment","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Duke Arms Company","","duke-arms-company","weapons","weapons","Duke Arms Company is a weapons listed for GTA 6 on the GTA Fandom wiki.","Duke Arms Company appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a weapons. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: weapons;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Duke_Arms_Company","2026-09-13","LOW","NO","","gta 6 duke arms company;duke arms company gta 6;gta 6 weapons","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Dundreary","","dundreary","vehicles","vehicles","Dundreary is a vehicles listed for GTA 6 on the GTA Fandom wiki.","Dundreary appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Dundreary","2026-09-13","LOW","NO","","gta 6 dundreary;dundreary gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
